pair,regime,regime_label,start,end,days,mean_basis_rate,min_basis_rate,max_basis_rate
IF+300ETF,0,neutral,2020-10-29,2020-10-29,1,0.011671799220892308,0.011671799220892308,0.011671799220892308
IF+300ETF,-1,discount,2020-10-30,2020-11-10,8,-0.030063294829480194,-0.07286930150561868,-0.008044277983936105
IF+300ETF,0,neutral,2020-11-11,2020-11-11,1,0.04119765769981608,0.04119765769981608,0.04119765769981608
IF+300ETF,-1,discount,2020-11-12,2020-11-13,2,-0.040032684932564344,-0.04634863783125599,-0.033716732033872696
IF+300ETF,0,neutral,2020-11-16,2020-11-16,1,0.02873599757296777,0.02873599757296777,0.02873599757296777
IF+300ETF,-1,discount,2020-11-17,2020-11-18,2,-0.13209186175062576,-0.20575621589850135,-0.05842750760275017
IF+300ETF,0,neutral,2020-11-19,2020-11-30,8,0.06700786590029242,-0.008555991132273538,0.43634589591061934
IF+300ETF,1,premium,2020-12-01,2020-12-10,8,0.0546571081754792,0.008529001081958091,0.1136201104668532
IF+300ETF,0,neutral,2020-12-11,2020-12-25,11,0.09206012695297837,-0.035186055588463334,0.9172334952342087
IF+300ETF,1,premium,2020-12-28,2020-12-31,4,0.05118865022260847,0.020012371313895133,0.094234752259678
IF+300ETF,0,neutral,2021-01-04,2021-01-05,2,-0.03302816715592809,-0.03831160408630709,-0.02774473022554909
IF+300ETF,-1,discount,2021-01-06,2021-01-06,1,-0.048503839946983734,-0.048503839946983734,-0.048503839946983734
IF+300ETF,0,neutral,2021-01-07,2021-01-08,2,0.13578834672622514,0.11546596465392671,0.15611072879852358
IF+300ETF,-1,discount,2021-01-11,2021-01-11,1,-0.05221783392754807,-0.05221783392754807,-0.05221783392754807
IF+300ETF,0,neutral,2021-01-12,2021-01-13,2,0.036024857982243766,0.030601080708324152,0.04144863525616338
IF+300ETF,1,premium,2021-01-14,2021-01-14,1,0.5508921380554144,0.5508921380554144,0.5508921380554144
IF+300ETF,0,neutral,2021-01-15,2021-01-22,6,-0.006874920829521132,-0.03758252176997985,0.018439704327506898
IF+300ETF,-1,discount,2021-01-25,2021-01-27,3,-0.05678094856654936,-0.07494824945644846,-0.02152207741803886
IF+300ETF,0,neutral,2021-01-28,2021-01-28,1,0.017346524751985015,0.017346524751985015,0.017346524751985015
IF+300ETF,-1,discount,2021-01-29,2021-02-03,4,-0.04037425256287339,-0.10203806481947728,-0.010189574343482968
IF+300ETF,0,neutral,2021-02-04,2021-02-04,1,0.013104111246784967,0.013104111246784967,0.013104111246784967
IF+300ETF,-1,discount,2021-02-05,2021-02-24,9,-0.19246470843402752,-1.3194016248963156,-0.022924055177964663
IF+300ETF,0,neutral,2021-02-25,2021-02-25,1,0.012505179233867752,0.012505179233867752,0.012505179233867752
IF+300ETF,-1,discount,2021-02-26,2021-04-09,30,-0.1714680514068673,-0.9328916755127004,-0.011935859152364392
IF+300ETF,0,neutral,2021-04-12,2021-04-13,2,0.1969277199749111,0.10307143758138453,0.29078400236843766
IF+300ETF,-1,discount,2021-04-14,2021-04-14,1,-0.11933618159590131,-0.11933618159590131,-0.11933618159590131
IF+300ETF,0,neutral,2021-04-15,2021-04-15,1,0.39159911710039796,0.39159911710039796,0.39159911710039796
IF+300ETF,-1,discount,2021-04-16,2021-04-28,9,-0.04218087997860079,-0.07948344462977007,-0.0109509989386724
IF+300ETF,0,neutral,2021-04-29,2021-05-06,3,-0.028422337242789277,-0.051067933350290015,0.0006634211799218907
IF+300ETF,-1,discount,2021-05-07,2021-05-11,3,-0.025562885647998978,-0.053761909030504804,-0.0037889480780758066
IF+300ETF,0,neutral,2021-05-12,2021-05-13,2,0.02400087922052265,0.018971556198416725,0.029030202242628582
IF+300ETF,1,premium,2021-05-14,2021-05-17,2,0.08654789942883676,0.04215750582765792,0.13093829303001558
IF+300ETF,0,neutral,2021-05-18,2021-05-21,4,-0.041103284818815145,-0.16304629551330563,0.04646136515254692
IF+300ETF,-1,discount,2021-05-24,2021-05-24,1,-0.0369553381917923,-0.0369553381917923,-0.0369553381917923
IF+300ETF,0,neutral,2021-05-25,2021-06-01,6,-0.009751894672867733,-0.055242211397717206,0.013003114692365994
IF+300ETF,-1,discount,2021-06-02,2021-06-15,9,-0.06397185416219982,-0.20158878551230142,-0.0046561708593578395
IF+300ETF,0,neutral,2021-06-16,2021-06-16,1,0.037183645889322624,0.037183645889322624,0.037183645889322624
IF+300ETF,-1,discount,2021-06-17,2021-09-09,61,-0.15140501890244581,-0.6693459175672907,-0.018282517880929057
IF+300ETF,0,neutral,2021-09-10,2021-09-10,1,0.05207660235836242,0.05207660235836242,0.05207660235836242
IF+300ETF,-1,discount,2021-09-13,2021-09-13,1,-0.10010542124826073,-0.10010542124826073,-0.10010542124826073
IF+300ETF,0,neutral,2021-09-14,2021-09-15,2,0.06497487580129818,0.01893056980906173,0.11101918179353464
IF+300ETF,1,premium,2021-09-16,2021-09-16,1,0.3896310336180621,0.3896310336180621,0.3896310336180621
IF+300ETF,0,neutral,2021-09-17,2021-10-12,11,-0.006221806485317474,-0.14778591326909815,0.11229043737627471
IF+300ETF,-1,discount,2021-10-13,2021-10-14,2,-0.303894752955869,-0.458772691370983,-0.149016814540755
IF+300ETF,0,neutral,2021-10-15,2021-10-15,1,0.019591672716994697,0.019591672716994697,0.019591672716994697
IF+300ETF,-1,discount,2021-10-18,2021-10-20,3,-0.016080192017553414,-0.022812497787115527,-0.008562510191904158
IF+300ETF,0,neutral,2021-10-21,2021-10-29,7,0.010983147481241556,-0.030296164546628014,0.056534869589003736
IF+300ETF,1,premium,2021-11-01,2021-11-02,2,0.010563390638064104,0.010305720376885652,0.010821060899242556
IF+300ETF,0,neutral,2021-11-03,2021-11-09,5,0.00218879089942052,-0.017661188825265024,0.05502509847202781
IF+300ETF,-1,discount,2021-11-10,2021-11-10,1,-0.06767165628793465,-0.06767165628793465,-0.06767165628793465
IF+300ETF,0,neutral,2021-11-11,2021-11-12,2,0.051411489269941865,0.02688805504830594,0.0759349234915778
IF+300ETF,1,premium,2021-11-15,2021-11-16,2,0.17286226895427562,0.12940021823621206,0.21632431967233917
IF+300ETF,0,neutral,2021-11-17,2021-11-18,2,-0.1507572738204096,-0.18216182365997333,-0.11935272398084587
IF+300ETF,1,premium,2021-11-19,2021-11-19,1,0.030511289121847376,0.030511289121847376,0.030511289121847376
IF+300ETF,0,neutral,2021-11-22,2021-11-30,7,0.011994170146522024,-0.004121440854039215,0.02526090006042459
IF+300ETF,1,premium,2021-12-01,2021-12-10,8,0.07436904552166299,0.029888842907923936,0.20213388942785043
IF+300ETF,0,neutral,2021-12-13,2021-12-13,1,-0.039774698427092144,-0.039774698427092144,-0.039774698427092144
IF+300ETF,1,premium,2021-12-14,2022-01-13,22,0.06734795191448986,0.01743820659316108,0.2514300178771164
IF+300ETF,0,neutral,2022-01-14,2022-01-17,2,-0.03485774354715472,-0.05276699914109277,-0.016948487953216664
IF+300ETF,-1,discount,2022-01-18,2022-01-18,1,-0.011398901213199256,-0.011398901213199256,-0.011398901213199256
IF+300ETF,0,neutral,2022-01-19,2022-01-20,2,0.2271276848577249,0.13041678874286072,0.32383858097258905
IF+300ETF,1,premium,2022-01-21,2022-01-27,5,0.06688716102024132,0.03810497515819909,0.08820306746682406
IF+300ETF,0,neutral,2022-01-28,2022-02-07,2,-0.05119315973856023,-0.07065086733880348,-0.03173545213831699
IF+300ETF,1,premium,2022-02-08,2022-02-08,1,0.005141936396956922,0.005141936396956922,0.005141936396956922
IF+300ETF,0,neutral,2022-02-09,2022-02-10,2,-0.0163657987579029,-0.018415549595626156,-0.014316047920179646
IF+300ETF,-1,discount,2022-02-11,2022-02-11,1,-0.05260612359440142,-0.05260612359440142,-0.05260612359440142
IF+300ETF,0,neutral,2022-02-14,2022-02-14,1,0.03588615633776362,0.03588615633776362,0.03588615633776362
IF+300ETF,-1,discount,2022-02-15,2022-02-17,3,-0.27551992082863364,-0.40541237074353587,-0.20328677239342147
IF+300ETF,0,neutral,2022-02-18,2022-02-18,1,0.010772163238580662,0.010772163238580662,0.010772163238580662
IF+300ETF,-1,discount,2022-02-21,2022-02-21,1,-0.004183436758122463,-0.004183436758122463,-0.004183436758122463
IF+300ETF,0,neutral,2022-02-22,2022-03-08,11,-0.02596414628569366,-0.225349946265313,0.034819050649066915
IF+300ETF,-1,discount,2022-03-09,2022-03-10,2,-0.2397126823842111,-0.26339974052574516,-0.21602562424267702
IF+300ETF,0,neutral,2022-03-11,2022-03-11,1,0.07180412261814859,0.07180412261814859,0.07180412261814859
IF+300ETF,-1,discount,2022-03-14,2022-03-29,12,-0.2389588810096407,-1.2776922316718005,-0.08148063526704954
IF+300ETF,0,neutral,2022-03-30,2022-03-30,1,0.01814497102996887,0.01814497102996887,0.01814497102996887
IF+300ETF,-1,discount,2022-03-31,2022-04-07,4,-0.08993142500292332,-0.19018650415948463,-0.004276813183830587
IF+300ETF,0,neutral,2022-04-08,2022-04-11,2,0.035699876940273476,0.016226598910449207,0.05517315497009775
IF+300ETF,-1,discount,2022-04-12,2022-04-12,1,-0.09784238359660642,-0.09784238359660642,-0.09784238359660642
IF+300ETF,0,neutral,2022-04-13,2022-04-13,1,0.373290406720573,0.373290406720573,0.373290406720573
IF+300ETF,-1,discount,2022-04-14,2022-04-14,1,-0.44964435716772383,-0.44964435716772383,-0.44964435716772383
IF+300ETF,0,neutral,2022-04-15,2022-05-06,13,-0.016359575331729697,-0.17340822112266974,0.03107275571902287
IF+300ETF,-1,discount,2022-05-09,2022-06-13,25,-0.15415711779956232,-0.5437371581160045,-0.029141851835037848
IF+300ETF,0,neutral,2022-06-14,2022-06-14,1,0.21756151193762382,0.21756151193762382,0.21756151193762382
IF+300ETF,-1,discount,2022-06-15,2022-07-22,28,-0.16997883345081227,-0.9988526239516525,-0.015853494915021728
IF+300ETF,0,neutral,2022-07-25,2022-07-27,3,-0.012921815568186284,-0.023980537158832395,0.0003681510591218226
IF+300ETF,-1,discount,2022-07-28,2022-08-01,3,-0.04094916507157518,-0.052096003069097674,-0.021257334091193465
IF+300ETF,0,neutral,2022-08-02,2022-08-02,1,0.03370863204130466,0.03370863204130466,0.03370863204130466
IF+300ETF,-1,discount,2022-08-03,2022-08-04,2,-0.03036431891805607,-0.04149146445992696,-0.019237173376185177
IF+300ETF,0,neutral,2022-08-05,2022-08-05,1,0.021141642812867564,0.021141642812867564,0.021141642812867564
IF+300ETF,-1,discount,2022-08-08,2022-08-10,3,-0.040943481696647764,-0.06053030922110131,-0.02189747895179709
IF+300ETF,0,neutral,2022-08-11,2022-08-12,2,0.06281077935394305,0.04845939739904337,0.07716216130884275
IF+300ETF,-1,discount,2022-08-15,2022-08-22,6,-0.06057587043005317,-0.11900376934545331,-0.006892484504596341
IF+300ETF,0,neutral,2022-08-23,2022-08-25,3,0.008866548387559335,-0.0019898781507162594,0.0159053864451763
IF+300ETF,1,premium,2022-08-26,2022-08-26,1,0.020746544903789372,0.020746544903789372,0.020746544903789372
IF+300ETF,0,neutral,2022-08-29,2022-08-31,3,0.01793120043207842,-0.006486327173576226,0.035145557033499905
IF+300ETF,1,premium,2022-09-01,2022-09-01,1,0.019989432412407197,0.019989432412407197,0.019989432412407197
IF+300ETF,0,neutral,2022-09-02,2022-09-08,5,0.014316662474554214,-0.028487002781527937,0.0387906198218584
IF+300ETF,1,premium,2022-09-09,2022-09-09,1,0.07711245736441899,0.07711245736441899,0.07711245736441899
IF+300ETF,0,neutral,2022-09-13,2022-09-13,1,-0.035749946485533556,-0.035749946485533556,-0.035749946485533556
IF+300ETF,1,premium,2022-09-14,2022-09-20,5,0.10096014629726877,0.008502676917230511,0.2639929969111785
IF+300ETF,0,neutral,2022-09-21,2022-09-23,3,0.023818456167185795,-0.0010520374984849673,0.049346791187938915
IF+300ETF,1,premium,2022-09-26,2022-10-14,10,0.03861010075992549,0.00676202832704916,0.08593624598024364
IF+300ETF,0,neutral,2022-10-17,2022-10-18,2,-0.13112940172207965,-0.19251534896615724,-0.06974345447800208
IF+300ETF,-1,discount,2022-10-19,2022-10-19,1,-0.043314870849507886,-0.043314870849507886,-0.043314870849507886
IF+300ETF,0,neutral,2022-10-20,2022-10-20,1,0.6120200819786983,0.6120200819786983,0.6120200819786983
IF+300ETF,-1,discount,2022-10-21,2022-10-21,1,-0.007870687887114786,-0.007870687887114786,-0.007870687887114786
IF+300ETF,0,neutral,2022-10-24,2022-10-25,2,0.01505571011649448,0.012153340634846703,0.01795807959814226
IF+300ETF,1,premium,2022-10-26,2022-11-08,10,0.056143324284300036,0.0020005877711513492,0.11815723239241312
IF+300ETF,0,neutral,2022-11-09,2022-11-11,3,0.06975309593012229,-0.001441098940014783,0.12402757766861308
IF+300ETF,1,premium,2022-11-14,2022-11-16,3,0.11223801821232753,0.020728531379841177,0.23104106676039116
IF+300ETF,0,neutral,2022-11-17,2022-11-17,1,-0.11879394857046816,-0.11879394857046816,-0.11879394857046816
IF+300ETF,1,premium,2022-11-18,2023-02-10,55,0.08856866938722917,0.010080125432825889,0.30967188675240215
IF+300ETF,0,neutral,2023-02-13,2023-02-13,1,-0.07801118912009704,-0.07801118912009704,-0.07801118912009704
IF+300ETF,1,premium,2023-02-14,2023-02-14,1,0.1609530278189018,0.1609530278189018,0.1609530278189018
IF+300ETF,0,neutral,2023-02-15,2023-02-16,2,-0.20555645388245194,-0.2882577355754499,-0.12285517218945397
IF+300ETF,1,premium,2023-02-17,2023-03-03,11,0.05226252645538045,0.023018176788633198,0.07531780291250159
IF+300ETF,0,neutral,2023-03-06,2023-03-06,1,-0.025587681150582166,-0.025587681150582166,-0.025587681150582166
IF+300ETF,1,premium,2023-03-07,2023-03-14,6,0.0500917764270686,0.0027687687568121525,0.14826864744443166
IF+300ETF,0,neutral,2023-03-15,2023-03-17,3,0.07696095796636136,-3.202366521455266e-05,0.19432087728603958
IF+300ETF,1,premium,2023-03-20,2023-04-19,22,0.05276646702409367,0.0042613140354751874,0.11543148950339178
IF+300ETF,0,neutral,2023-04-20,2023-04-20,1,-0.6711635360543399,-0.6711635360543399,-0.6711635360543399
IF+300ETF,1,premium,2023-04-21,2023-05-05,8,0.044891346822284295,0.028621711474374575,0.06295241564433203
IF+300ETF,0,neutral,2023-05-08,2023-05-08,1,-0.015450713581972947,-0.015450713581972947,-0.015450713581972947
IF+300ETF,1,premium,2023-05-09,2023-05-17,7,0.06316518787270864,0.012874734864633992,0.26716415849814956
IF+300ETF,0,neutral,2023-05-18,2023-05-23,4,-0.062389828791041976,-0.18665636553934345,0.0005653385027217725
IF+300ETF,-1,discount,2023-05-24,2023-07-12,34,-0.07449249926083094,-0.2352240104490692,-0.022572818815624576
IF+300ETF,0,neutral,2023-07-13,2023-07-19,5,0.01999615538916984,-0.14216371277974052,0.2120925377360623
IF+300ETF,1,premium,2023-07-20,2023-08-10,16,0.08700768196481716,0.05179990592259125,0.18283589259895286
IF+300ETF,0,neutral,2023-08-11,2023-08-15,3,0.07457044235587929,-0.0021110136847040453,0.1792077269121354
IF+300ETF,1,premium,2023-08-16,2023-12-04,73,0.08417676527597547,0.008802602079525136,0.42546513192550556
IF+300ETF,0,neutral,2023-12-05,2023-12-06,2,-0.10008608331065481,-0.12784355746702103,-0.0723286091542886
IF+300ETF,-1,discount,2023-12-07,2023-12-08,2,-0.02888297789155942,-0.03368428180889398,-0.02408167397422486
IF+300ETF,0,neutral,2023-12-11,2023-12-15,5,0.01501802559184573,-0.06137769477130241,0.07303767088087568
IF+300ETF,1,premium,2023-12-18,2024-01-05,14,0.06218813726086951,0.036692056395076375,0.110783123998345
IF+300ETF,0,neutral,2024-01-08,2024-01-08,1,-0.040218758520631184,-0.040218758520631184,-0.040218758520631184
IF+300ETF,1,premium,2024-01-09,2024-01-16,6,0.03720678171536236,0.0048924406183364355,0.06036160471772937
IF+300ETF,0,neutral,2024-01-17,2024-01-18,2,-1.5866259178433955,-2.8205045959554518,-0.35274723973133915
IF+300ETF,-1,discount,2024-01-19,2024-01-30,8,-0.054525841250228066,-0.1560786229958566,-0.0075314776558880955
IF+300ETF,0,neutral,2024-01-31,2024-02-05,4,-0.09372112922071524,-0.2780667774026694,0.0011228103241545488
IF+300ETF,-1,discount,2024-02-06,2024-02-20,5,-0.06473525827322855,-0.10724090680790846,-0.009234150886582672
IF+300ETF,0,neutral,2024-02-21,2024-02-22,2,0.01424449610003586,0.012176206952298325,0.016312785247773395
IF+300ETF,1,premium,2024-02-23,2024-02-23,1,0.011248656217539333,0.011248656217539333,0.011248656217539333
IF+300ETF,0,neutral,2024-02-26,2024-02-26,1,-0.021828095341114108,-0.021828095341114108,-0.021828095341114108
IF+300ETF,1,premium,2024-02-27,2024-03-01,4,0.04247728976639109,0.019950152161371564,0.06814604602534838
IF+300ETF,0,neutral,2024-03-04,2024-03-05,2,-0.12349654811183214,-0.17918761751087672,-0.06780547871278755
IF+300ETF,-1,discount,2024-03-06,2024-03-08,3,-0.032785615711269665,-0.04211543451134657,-0.02340397193845823
IF+300ETF,0,neutral,2024-03-11,2024-03-12,2,0.05190055301159676,0.048482825050293735,0.055318280972899786
IF+300ETF,1,premium,2024-03-13,2024-04-11,20,0.0771657933407254,0.007015055790046274,0.41169129925207326
IF+300ETF,0,neutral,2024-04-12,2024-04-15,2,-0.0355272632362323,-0.044132822181492296,-0.026921704290972313
IF+300ETF,1,premium,2024-04-16,2024-04-16,1,0.12465152806522888,0.12465152806522888,0.12465152806522888
IF+300ETF,0,neutral,2024-04-17,2024-04-18,2,-0.06757692161706108,-0.0778894155959887,-0.057264427638133455
IF+300ETF,1,premium,2024-04-19,2024-05-10,13,0.031205551469050026,0.007213217778286762,0.06796718391270547
IF+300ETF,0,neutral,2024-05-13,2024-05-14,2,-0.03700238510612857,-0.0514905348583541,-0.02251423535390304
IF+300ETF,1,premium,2024-05-15,2024-05-15,1,0.20475533158040174,0.20475533158040174,0.20475533158040174
IF+300ETF,0,neutral,2024-05-16,2024-05-21,4,-0.015597302171623032,-0.023088585148985957,0.0009504792138054358
IF+300ETF,-1,discount,2024-05-22,2024-06-19,20,-0.06686219843628104,-0.26039625384523424,-0.011818294854766632
IF+300ETF,0,neutral,2024-06-20,2024-06-20,1,0.20664979749471615,0.20664979749471615,0.20664979749471615
IF+300ETF,-1,discount,2024-06-21,2024-07-30,28,-0.1544471074789903,-0.5668785528583453,-0.017338202068457646
IF+300ETF,0,neutral,2024-07-31,2024-08-01,2,0.02810715776865956,0.013105620203528668,0.043108695333790456
IF+300ETF,-1,discount,2024-08-02,2024-08-02,1,-0.009103534134577096,-0.009103534134577096,-0.009103534134577096
IF+300ETF,0,neutral,2024-08-05,2024-08-05,1,0.022585592053669737,0.022585592053669737,0.022585592053669737
IF+300ETF,-1,discount,2024-08-06,2024-08-09,4,-0.05402978070688452,-0.08015310700933818,-0.020411476540254714
IF+300ETF,0,neutral,2024-08-12,2024-08-12,1,0.026124779342968987,0.026124779342968987,0.026124779342968987
IF+300ETF,-1,discount,2024-08-13,2024-08-16,4,-0.14856856511053157,-0.25023514586783663,-0.004307580879828465
IF+300ETF,0,neutral,2024-08-19,2024-09-10,17,-0.0012788184925930507,-0.05767036566873994,0.03354079056980083
IF+300ETF,-1,discount,2024-09-11,2024-09-11,1,-0.011016958087311783,-0.011016958087311783,-0.011016958087311783
IF+300ETF,0,neutral,2024-09-12,2024-09-25,8,0.06763057043916193,-0.0013496972046179515,0.2990812029428448
IF+300ETF,1,premium,2024-09-26,2024-10-08,4,0.41568059490936243,0.0728729163840948,0.7495324477572365
IF+300ETF,0,neutral,2024-10-09,2024-10-09,1,-0.1962882798596881,-0.1962882798596881,-0.1962882798596881
IF+300ETF,1,premium,2024-10-10,2024-10-14,3,0.17019904117524978,0.07217965396796985,0.26055483838646254
IF+300ETF,0,neutral,2024-10-15,2024-10-15,1,-0.09034310791306822,-0.09034310791306822,-0.09034310791306822
IF+300ETF,1,premium,2024-10-16,2024-10-16,1,0.048976801446994636,0.048976801446994636,0.048976801446994636
IF+300ETF,0,neutral,2024-10-17,2024-10-17,1,-0.338831501090785,-0.338831501090785,-0.338831501090785
IF+300ETF,1,premium,2024-10-18,2024-11-22,26,0.04387046090425177,0.01269907328087163,0.10814948306849072
IF+300ETF,0,neutral,2024-11-25,2024-12-11,13,0.01671163424691173,-0.004069913025815025,0.08308858503195553
IF+300ETF,1,premium,2024-12-12,2024-12-17,4,0.06591956319725638,0.020179576770222425,0.14704760696921104
IF+300ETF,0,neutral,2024-12-18,2024-12-19,2,-0.03929784652256013,-0.04772865352297115,-0.03086703952214912
IF+300ETF,1,premium,2024-12-20,2025-01-24,25,0.028848166211307855,0.014458838130536195,0.051327210339833444
IF+300ETF,0,neutral,2025-01-27,2025-02-06,3,0.014034578919887575,-0.007037685957196872,0.03007948890940684
IF+300ETF,1,premium,2025-02-07,2025-03-04,18,0.037295152631201395,0.016105916510351384,0.07636885289226777
IF+300ETF,0,neutral,2025-03-05,2025-03-05,1,-0.013792702258191243,-0.013792702258191243,-0.013792702258191243
IF+300ETF,1,premium,2025-03-06,2025-03-07,2,0.025827097795579325,0.02027128989611696,0.031382905695041693
IF+300ETF,0,neutral,2025-03-10,2025-04-08,21,0.00429746511312268,-0.15514775049538784,0.27229508686095844
IF+300ETF,-1,discount,2025-04-09,2025-07-10,63,-0.06452306999891214,-0.22351247085420545,-0.007963085714852408
IF+300ETF,0,neutral,2025-07-11,2025-07-23,9,-0.0011448423630259809,-0.020450116390724853,0.016043011456100445
IF+300ETF,1,premium,2025-07-24,2025-07-30,5,0.009926407154928618,0.003570661219398207,0.01680136694182712
IF+300ETF,0,neutral,2025-07-31,2025-08-08,7,-0.012417249007926965,-0.01856223450573434,-0.005184353134920931
IF+300ETF,-1,discount,2025-08-11,2025-08-11,1,-0.012162563131767917,-0.012162563131767917,-0.012162563131767917
IF+300ETF,0,neutral,2025-08-12,2025-08-21,8,0.01604841268616629,-0.0012205971226751516,0.045389002649597075
IF+300ETF,1,premium,2025-08-22,2025-08-29,6,0.03903280712033794,0.014741604576743388,0.07519926580335981
IF+300ETF,0,neutral,2025-09-01,2025-09-02,2,-0.02429650813469086,-0.03125356302732225,-0.017339453242059474
IF+300ETF,-1,discount,2025-09-03,2025-09-04,2,-0.09339254040578099,-0.12567979366688972,-0.061105287144672255
IF+300ETF,0,neutral,2025-09-05,2025-09-09,3,-0.04394930346913498,-0.08125071381981928,0.0051901874993558784
IF+300ETF,-1,discount,2025-09-10,2025-09-10,1,-0.09136496397440927,-0.09136496397440927,-0.09136496397440927
IF+300ETF,0,neutral,2025-09-11,2025-09-12,2,0.1039394987217071,0.04081999593524098,0.1670590015081732
IF+300ETF,-1,discount,2025-09-15,2025-09-16,2,-0.11383604041962384,-0.14874670240081592,-0.07892537843843174
IF+300ETF,0,neutral,2025-09-17,2025-09-17,1,0.11429488741499515,0.11429488741499515,0.11429488741499515
IF+300ETF,-1,discount,2025-09-18,2025-09-25,6,-0.14816692234151688,-0.8581870888038593,-0.0023989072346090427
IF+300ETF,0,neutral,2025-09-26,2025-10-21,12,-0.0044749410368210086,-0.014706019932752702,0.01182956905250813
IF+300ETF,-1,discount,2025-10-22,2025-10-28,5,-0.010927144229807902,-0.018676247486471183,-0.005899536239771623
IF+300ETF,0,neutral,2025-10-29,2025-11-05,6,-0.007090337138784816,-0.027518612900802757,0.012609582863987995
IF+300ETF,-1,discount,2025-11-06,2025-12-15,28,-0.0448507866932008,-0.1284692678493565,-0.0066924515601012174
IF+300ETF,0,neutral,2025-12-16,2025-12-16,1,0.0776766712720954,0.0776766712720954,0.0776766712720954
IF+300ETF,-1,discount,2025-12-17,2025-12-24,6,-0.041089152860990304,-0.16371677112865252,-0.007050825187320538
IF+300ETF,0,neutral,2025-12-25,2026-01-14,13,0.00834656216074192,-0.0020403334415887465,0.025381792011871053
IF+300ETF,1,premium,2026-01-15,2026-01-30,12,0.034367237361685406,0.01444532795627204,0.07376431897445809
IF+300ETF,0,neutral,2026-02-02,2026-02-02,1,-0.022384865691891867,-0.022384865691891867,-0.022384865691891867
IF+300ETF,1,premium,2026-02-03,2026-02-12,8,0.02195196097849027,0.014479351440484668,0.03169054526928815
IF+300ETF,0,neutral,2026-02-13,2026-02-24,2,-0.048773101224631056,-0.05039747740291696,-0.04714872504634515
IF+300ETF,1,premium,2026-02-25,2026-02-25,1,0.012571312049693287,0.012571312049693287,0.012571312049693287
IF+300ETF,0,neutral,2026-02-26,2026-02-26,1,-0.02390123445031704,-0.02390123445031704,-0.02390123445031704
IF+300ETF,1,premium,2026-02-27,2026-02-27,1,0.03923690265798252,0.03923690265798252,0.03923690265798252
IF+300ETF,0,neutral,2026-03-02,2026-03-02,1,-0.04730794976487479,-0.04730794976487479,-0.04730794976487479
IF+300ETF,1,premium,2026-03-03,2026-03-03,1,0.006868710875862279,0.006868710875862279,0.006868710875862279
IF+300ETF,0,neutral,2026-03-04,2026-03-05,2,-0.05013746345918128,-0.07026098414093926,-0.0300139427774233
IF+300ETF,-1,discount,2026-03-06,2026-03-18,9,-0.14017521462875238,-0.2562173229941195,-0.0531706629773567
IF+300ETF,0,neutral,2026-03-19,2026-03-19,1,0.2943030005069948,0.2943030005069948,0.2943030005069948
IF+300ETF,-1,discount,2026-03-20,2026-06-12,57,-0.08171344476304727,-0.41453007919581275,-0.030537375287085125
IC+500ETF,0,neutral,2019-01-02,2019-01-03,2,-0.17441443486086744,-0.19393779177819365,-0.1548910779435412
IC+500ETF,-1,discount,2019-01-04,2019-01-11,6,-0.07499968682133305,-0.15245195125885264,-0.01889891781862876
IC+500ETF,0,neutral,2019-01-14,2019-01-15,2,0.0956349034084175,0.07791689529300519,0.11335291152382981
IC+500ETF,1,premium,2019-01-16,2019-01-17,2,0.2424857160453605,0.17362400770616163,0.31134742438455937
IC+500ETF,0,neutral,2019-01-18,2019-01-21,2,-0.03280392822186523,-0.04534841802391793,-0.020259438419812537
IC+500ETF,-1,discount,2019-01-22,2019-01-30,7,-0.049354867988948614,-0.07337278845219615,-0.028023779303426
IC+500ETF,0,neutral,2019-01-31,2019-02-01,2,0.031779177258147544,0.021877585928732606,0.041680768587562485
IC+500ETF,-1,discount,2019-02-11,2019-02-13,3,-0.01410430876782623,-0.02817618636854436,-0.006871957171588426
IC+500ETF,0,neutral,2019-02-14,2019-02-22,7,0.013485517591467875,-0.052959354992308375,0.1002220181584682
IC+500ETF,1,premium,2019-02-25,2019-02-26,2,0.2107855263456128,0.10523004291772496,0.3163410097735006
IC+500ETF,0,neutral,2019-02-27,2019-03-12,10,0.0262934683710751,-0.1353710330361204,0.5041268630159692
IC+500ETF,-1,discount,2019-03-13,2019-03-15,3,-0.46113908716517354,-0.7151952853682044,-0.05512094612897673
IC+500ETF,0,neutral,2019-03-18,2019-03-18,1,0.026322379301284605,0.026322379301284605,0.026322379301284605
IC+500ETF,-1,discount,2019-03-19,2019-03-29,9,-0.09529730038300332,-0.163779001572351,-0.025204307209758386
IC+500ETF,0,neutral,2019-04-01,2019-04-01,1,0.028907103305908104,0.028907103305908104,0.028907103305908104
IC+500ETF,-1,discount,2019-04-02,2019-04-03,2,-0.06818320067454382,-0.10745835200999931,-0.028908049339088342
IC+500ETF,0,neutral,2019-04-04,2019-04-04,1,0.04592519594825648,0.04592519594825648,0.04592519594825648
IC+500ETF,-1,discount,2019-04-08,2019-07-17,69,-0.3016805136427278,-1.2289078568246934,-0.02529835227390704
IC+500ETF,0,neutral,2019-07-18,2019-07-18,1,0.3202329797173006,0.3202329797173006,0.3202329797173006
IC+500ETF,-1,discount,2019-07-19,2019-09-03,33,-0.16028535059611254,-0.3742533293693501,-0.03655136920869682
IC+500ETF,0,neutral,2019-09-04,2019-09-04,1,0.03451537963336748,0.03451537963336748,0.03451537963336748
